-3.68604651163	1
19.3139534884	1
-4.68604651163	1
-0.686046511628	1
-1.68604651163	1
-1.68604651163	1
8.31395348837	1
-1.68604651163	1
4.31395348837	1
5.31395348837	1
6.31395348837	1
-1.68604651163	1
-0.686046511628	1
7.31395348837	1
-0.686046511628	1
-4.68604651163	1
-4.68604651163	1
-3.68604651163	1
10.3139534884	1
-10.6860465116	1
0.313953488372	1
-0.686046511628	1
-4.68604651163	1
-1.68604651163	1
-5.68604651163	1
-6.68604651163	1
-10.6860465116	1
-3.68604651163	1
-1.68604651163	1
-3.68604651163	1
-8.68604651163	1
1.31395348837	1
-6.68604651163	1
-3.68604651163	1
-8.68604651163	1
-7.68604651163	1
-4.68604651163	1
1.31395348837	1
-9.68604651163	1
0.313953488372	1
-0.686046511628	1
9.31395348837	1
13.3139534884	1
2.31395348837	1
-7.68604651163	1
15.3139534884	1
-8.68604651163	1
-8.68604651163	1
-7.68604651163	1
-6.68604651163	1
-9.68604651163	1
0.313953488372	1
0.313953488372	1
2.31395348837	1
-6.68604651163	1
20.3139534884	1
-3.68604651163	1
-3.68604651163	1
-10.6860465116	1
8.31395348837	1
-6.68604651163	1
1.31395348837	1
-5.68604651163	1
0.313953488372	1
-3.68604651163	1
17.3139534884	1
-1.68604651163	1
-4.68604651163	1
1.31395348837	1
4.31395348837	1
-9.68604651163	1
0.313953488372	1
-1.68604651163	1
0.313953488372	1
-3.68604651163	1
-4.68604651163	1
21.3139534884	1
-0.686046511628	1
5.31395348837	1
-15.6860465116	1
3.31395348837	1
-0.686046511628	1
11.3139534884	1
30.3139534884	1
13.3139534884	1
17.3139534884	1
