-3.71590909091	1
19.2840909091	1
-4.71590909091	1
-0.715909090909	1
-1.71590909091	1
-1.71590909091	1
8.28409090909	1
-1.71590909091	1
4.28409090909	1
5.28409090909	1
6.28409090909	1
-1.71590909091	1
-0.715909090909	1
7.28409090909	1
-0.715909090909	1
-4.71590909091	1
-4.71590909091	1
-3.71590909091	1
10.2840909091	1
-10.7159090909	1
0.284090909091	1
-0.715909090909	1
-4.71590909091	1
-1.71590909091	1
-5.71590909091	1
-6.71590909091	1
-10.7159090909	1
-3.71590909091	1
-1.71590909091	1
-3.71590909091	1
-8.71590909091	1
1.28409090909	1
-6.71590909091	1
-3.71590909091	1
-8.71590909091	1
-7.71590909091	1
-4.71590909091	1
1.28409090909	1
-9.71590909091	1
0.284090909091	1
-0.715909090909	1
9.28409090909	1
13.2840909091	1
2.28409090909	1
-7.71590909091	1
15.2840909091	1
-8.71590909091	1
-8.71590909091	1
-7.71590909091	1
-6.71590909091	1
-9.71590909091	1
0.284090909091	1
0.284090909091	1
2.28409090909	1
-6.71590909091	1
20.2840909091	1
-3.71590909091	1
-3.71590909091	1
8.28409090909	1
-6.71590909091	1
1.28409090909	1
-5.71590909091	1
0.284090909091	1
-3.71590909091	1
17.2840909091	1
-1.71590909091	1
-4.71590909091	1
1.28409090909	1
4.28409090909	1
-9.71590909091	1
0.284090909091	1
-1.71590909091	1
0.284090909091	1
-3.71590909091	1
-4.71590909091	1
21.2840909091	1
-0.715909090909	1
5.28409090909	1
-15.7159090909	1
3.28409090909	1
-0.715909090909	1
-1.71590909091	1
3.28409090909	1
11.2840909091	1
30.2840909091	1
-9.71590909091	1
13.2840909091	1
17.2840909091	1
